asset_tag_id,description,purchased_from,purchase_date,brand,cost,model,serial_no,date_created,created_by,device_type,os,risk_category
13498,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1395,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11878,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1492,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11764,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1218,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15508,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1421,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11769,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1423,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11770,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1224,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11850,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1434,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17944,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1211,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11758,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1212,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11759,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1213,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11760,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1214,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11761,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1215,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14702,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1216,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11763,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1217,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11785,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1349,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
13561,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1355,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
13562,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1431,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11845,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1399,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14391,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1432,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11859,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1443,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17480,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1495,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11825,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1298,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17908,HYTERA TWO-WAY RADIO TC320,,2013-08-15,Hytera,$155.38,TC320,13615D1403,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11752,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1814,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17384,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1815,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11754,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1816,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11755,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1817,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11744,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1806,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11745,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1807,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11746,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1808,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11747,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1809,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11748,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1810,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11750,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1812,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15425,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1046,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15423,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1050,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11731,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1793,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11733,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1795,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17481,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1799,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11721,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1833,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11726,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1838,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11728,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1840,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11690,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1522,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11691,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1523,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11692,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1524,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15435,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1525,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11694,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1526,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
13573,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1527,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11696,HYTERA TWO-WAY RADIO TC320,,2013-08-28,Hytera,$146.00,TC320,13615D1528,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11632,HYTERA TWO-WAY RADIO TC320,,2013-09-05,Hytera,$115.38,TC320,13618D0077,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
8837,VP48V24-2U,,2001-10-13,TRIPP LITE,$400.00,VP48V24-2U,VP48V24-2U,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11895,SMART1500CRMXL,,2001-10-13,TRIPP-LITE,$811.78,SMART1500CRMXL,2251AY0SM880600007,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11902,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0433,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11912,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0541,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11914,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0543,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11907,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0438,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11908,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0439,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11900,HYTERA TWO-WAY RADIO TC320,,2013-10-14,Hytera,$155.00,TC320,13731A0431,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11928,HP PRINTER LASERJET M1212NF,,2013-10-23,HP,$143.62,M1212NF,CNJ8F374W5,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11932,WDBBEP0010BBK-NESN,,2006-11-13,WD,$68.07,WDBBEP0010BBK-NESN,WXE1A6394485,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11567,"PLANAR MONITOR 22"" PL2210W",,2014-01-01,Planar,$115.13,PL2210W,P2234CB002842,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
11999,HP PC PRO 3500,,2014-02-20,HP,$396.88,PRO 3500,MXL4070GWF,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12009,HP PC PRO 3500,,2014-02-20,HP,$396.88,PRO 3500,MXL4070GW1,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
11991,HP PRINTER LASERJET PRO 1102W,,2014-02-21,HP,$74.49,PRO 1102W,VND3R54463,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12025,"PLANAR MONITOR 24"" PLL2410W",,2014-05-02,Planar,$144.76,PLL2410W,PL406L5D01524,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12026,"PLANAR MONITOR 24"" PLL2410W",,2014-05-02,Planar,$144.76,PLL2410W,PL406L5D01515,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12032,ACER MONITOR 24 S240HLBD,,2014-05-19,Acer,$135.44,S240HLBD,40802474385,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12039,SONY DIGITAL CAMERA DSC-W800,,2014-06-13,Sony,$77.95,DSC-W800,S01-0149948-L,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12045,C710-2827,,2016-06-14,ACER,$235.19,C710-2827,NUSH7AA02434407DA91601,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12047,C710-2827,,2016-06-14,ACER,$235.19,C710-2827,NUSH7AA02434407B081601,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12049,BLK-DH3016D,,2014-07-17,BLACK LINE,$559.00,BLK-DH3016D,A140300308,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12057,HP PRINTER LASERJET 1102W,,2014-07-25,HP,$152.24,1102W,VND3R68516,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12055,HP PRINTER LASERJET 1102W,,2014-07-25,HP,$152.24,1102W,VND3R68513,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12138,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0378,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12139,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0379,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12141,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0381,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12104,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1154,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12105,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1155,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15429,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0409,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12147,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0388,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12109,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1158,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15996,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0398,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12110,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1159,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12111,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1160,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12112,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1161,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12092,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1142,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14748,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1143,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15404,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0373,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12134,HYTERA TWO-WAY RADIO TC320,,2014-08-25,HYTERA,$155.00,TC320,14403D0374,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12169,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0410,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12155,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0396,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12159,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0400,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
16047,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1048,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12099,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1149,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12100,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1150,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14633,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1052,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14632,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1053,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14475,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0304,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12145,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0385,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17351,HYTERA TWO-WAY RADIO TC-508,,2021-10-07,Hytera,$155.00,TC320,14403D0406,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17540,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14409D0402,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12143,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0383,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12144,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0384,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12096,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13N25A1146,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14557,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0309,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12070,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,13D02D3507,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12150,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0391,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12151,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0392,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12153,HYTERA TWO-WAY RADIO TC320,,2014-08-25,Hytera,$155.00,TC320,14403D0394,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12176,HP PRINTER LASERJET MFP M127NF,,2014-10-06,HP,$161.82,MFP M127NF,CNB9G821RZ,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12175,HP PRINTER LASERJET MFP M127NF,,2014-10-06,HP,$161.82,MFP M127NF,CNB9G821F0,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12235,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0362,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12238,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0365,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12239,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0366,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12240,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0367,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12242,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0369,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12247,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0197,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14725,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0198,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12246,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0196,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12219,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0472,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12220,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0473,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12218,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0471,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17333,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0370,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14692,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14523D0907,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17514,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14523D0906,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
15455,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14523D0909,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
17626,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0368,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12208,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0461,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12210,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0463,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12212,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0465,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12213,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0466,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12214,HYTERA TWO-WAY RADIO TC320,,2014-11-19,Hytera,$146.00,TC320,14816A0467,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12349,HP PRINTER LASERJET M127FN,,2015-02-13,HP,$200.08,M127FN,CNB9GCWCZ7,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12346,M401DNE,,2019-02-15,HP,$0.00,M401DNE,PHGFF34113,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12350,C720-29552GO1,,2026-02-15,ACER,$243.40,C720-29552GO1,NXSHEAA0064410919D7600,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14593,C720-29552GO1,,2026-02-15,ACER,$243.40,C720-29552GO1,NXSHEAA0064410919B7600,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12354,C720-29552GO1,,2026-02-15,ACER,$243.40,C720-29552GO1,NXSHEAA006441091817600,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12361,"ACER MONITOR 24"" S240HL",,2015-03-17,Acer,$135.44,S240HL,ETLU50D01050106E4D8516,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12362,"ACER MONITOR 24"" S240HL",,2015-03-17,Acer,$135.44,S240HL,ETLU50D01050106E598516,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12364,S240HL,,2017-03-15,ACER,$135.44,S240HL,ETLU50D010501066B58516,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12360,LENOVO DOCKING STATION PRODOCK,,2015-03-17,Lenovo,$199.99,PRODOCK,M2B028PY,2024-09-28 17:39,Bryan Shepard,docking_station,unknown,Medium Risk
12358,ELITEDESK 800 G1,,2017-03-15,HP,$739.19,ELITEDESK 800 G1,MXL4512BTY,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12374,DL60 GEN9,,2019-03-15,HP,"$1,149.00",DL60 GEN9,2M25021LV,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12375,SONY DIGITAL CAMERA DSCW830,,2015-03-27,Sony,$96.74,DSCW830,S01-1265776-K,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12376,SONY DIGITAL CAMERA DSCW830,,2015-03-27,Sony,$96.74,DSCW830,S01-1260630-4,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12377,SONY DIGITAL CAMERA DSCW830,,2015-03-27,Sony,$96.74,DSCW830,S01-1260628-B,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12378,SONY DIGITAL CAMERA DSCW830,,2015-03-27,Sony,$96.74,DSCW830,S01-1260625-8,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12379,SONY DIGITAL CAMERA DSCW830,,2015-03-27,Sony,$96.74,DSCW830,S01-1260627-A,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12380,DL60 GEN9,,1931-03-15,HP,"$1,149.00",DL60 GEN9,2M2509SSB,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12383,"PLANAR MONITOR 24"" PLN2400",,2015-05-14,Planar,$105.19,PLN2400,P2254RBM00813,2024-09-28 17:39,Bryan Shepard,monitor,unknown,Medium Risk
12389,PDUMV30,,2001-06-15,TRIPP LITE,$242.27,PDUMV30,METERED PDU 30V,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12387,SMART PRO RM,,2001-06-15,TRIPPLITE,$400.00,SMART PRO RM,2513CY0BP8390000048,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12388,SMART3000RMXL2U,,2001-06-15,TRIPPLITE,"$1,014.05",SMART3000RMXL2U,2448HY0SM821000137,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12391,HP SERVER PROLIANT DL380 GEN 9,,2015-06-01,HP,"$2,199.00",PROLIANT DL380 GEN 9,MXQ519089F,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12392,HP SERVER PROLIANT DL380 GEN 9,,2015-06-01,HP,"$2,199.00",PROLIANT DL380 GEN 9,MXQ519089C,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12393,HP PRINTER LASERJET MFP M127FW,,2015-06-11,HP,$171.39,MFP M127FW,CNB8G91DCY,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12397,PE R210H,,2025-06-15,DELL,$414.03,PE R210H,CN-077FRW-70821-24T-1723-A1,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12396,ALI-DVR3016H,,2015-06-25,ALIBI,$459.00,ALI-DVR3016H,508468887,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12402,AIR 2,,2015-07-30,APPLE,$429.99,AIR 2,DLXQ30SHG5WR,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12400,AIR 2,,2015-07-30,APPLE,$429.99,AIR 2,DLXQ30HK5WR,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12409,AIR 2,,2005-08-15,APPLE,$429.99,AIR 2,DMPPW43NG5WR,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12415,HYTERA TWO-WAY RADIO TC320,,2015-09-02,Hytera,$115.38,TC320,15527D0034,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12417,HYTERA TWO-WAY RADIO TC320,,2015-09-02,Hytera,$115.38,TC320,15527D0036,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
12418,HYTERA TWO-WAY RADIO TC320,,2015-09-02,Hytera,$115.38,TC320,15527D0037,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
14681,HYTERA TWO-WAY RADIO TC320,,2015-09-02,Hytera,$115.38,TC320,15527D0038,2024-09-28 17:39,Bryan Shepard,other,unknown,Medium Risk
